key,source,target
ST_ftm_Variations/GenericPlanner_ID_ftm_inside_other_2_All_1,Продолжайте искать.,
ST_ftm_Variations/GenericPlanner_ID_ftm_free_other_2_All_1,"Пофиг. Может, он поможет их отвлечь. Продолжайте.",
ST_ftm_Variations/GenericHeister_ID_ftm_inside_vip_1_All_1,"Парень не наш, но лицо знакомо.",
ST_ftm_Variations/GenericPlanner_ID_ftm_find_male_1_All_1,Теперь найдите нашего парня. Проверьте комнату для допросов и камеры для задержанных. Он может быть там.,
ST_ftm_Variations/GenericPlanner_ID_ftm_find_target_1_All_1,Теперь найдите нашу цель. Проверьте комнату для допросов и камеры для задержанных. Может быть там.,
ST_ftm_Variations/GenericPlanner_ID_ftm_find_female_1_All_1,Теперь найдите нашу девчонку. Проверьте комнату для допросов и камеры для задержанных. Она может быть там.,
ST_ftm_Variations/GenericPlanner_ID_ftm_inside_vip_2_All_1,"О, это может быть... очень важный человек.",
ST_ftm_Variations/GenericPlanner_ID_ftm_open_door_1_All_1,Откройте камеру. Живо.,
ST_ftm_Variations/GenericPlanner_ID_ftm_has_key_2_All_1,Откройте дверь.,
ST_ftm_Variations/GenericHeister_ID_ftm_room_female_1_All_1,Она внутри. Ее допрашивают!,
ST_ftm_Variations/GenericHeister_ID_ftm_transported_female_1_All_1,Ее переводят. Вперед!,
ST_ftm_Variations/GenericPlanner_ID_ftm_inside_vip_3_All_1,Помочь ему выбраться?,
ST_ftm_Variations/GenericPlanner_ID_ftm_vip_kill_2_All_1,Валите его!,
ST_ftm_Variations/GenericHeister_ID_ftm_transported_male_1_All_1,Они переводят его. Это наш шанс.,
ST_ftm_Variations/GenericHeister_ID_ftm_cell_empty_1_All_1,Камера пуста.,
ST_ftm_Variations/GenericHeister_ID_ftm_inside_other_1_All_1,Это не наш человек.,
ST_ftm_Variations/GenericPlanner_ID_ftm_explo_door_1_All_1,Воспользуйтесь взрывчаткой. Ворвитесь туда.,
ST_ftm_Variations/GenericHeister_ID_ftm_inside_male_1_All_1,"Да. Я нашел тебя, дружище.",
ST_ftm_Variations/GenericPlanner_ID_ftm_remind_open_1_All_1,Нужно найти способ открыть дверь камеры. Быстрее.,
ST_ftm_Variations/GenericPlanner_ID_ftm_find_remind_female_1_All_1,Нужно найти ее. Продолжайте искать.,
ST_ftm_Variations/GenericPlanner_ID_ftm_find_remind_male_1_All_1,Нужно найти его. Продолжайте искать.,
ST_gal_objectives/obj_gal_find_server,Попасть в техническое помещение,
ST_gal_objectives/obj_gal_enter_code,Попасть в комнату охраны,
ST_gal_objectives/obj_gal_stairlift,Активировать лестничный подъемник,
ST_gal_objectives/obj_gal_confirm_security_shutdown,Проверить отключение охраны,
ST_gal_objectives/obj_gal_cut_fence,Перерезать прутья,
ST_gal_objectives/obj_gal_disable_camera,Отключить систему видеонаблюдения,
ST_gal_objectives/obj_gal_escape,Скрыться,
ST_gal_objectives/obj_gal_extinguish_fire,Потушить огонь,
ST_gal_objectives/obj_gal_keycard,Найти ключ-карту от комнаты охраны,
ST_gal_objectives/obj_gal_get_inside_artgallery,Проникнуть в картинную галерею,
ST_gal_objectives/obj_gal_buzzsaw_container,Открыть контейнер,
ST_gal_objectives/obj_gal_restart_lift,Разблокировать лифт,
ST_gal_objectives/obj_gal_override_doors,Разблокировать входной замок,
ST_gal_objectives/obj_gal_push_statue,Толкать «Клык Хань»,
ST_gal_objectives/obj_gal_load_cart,Затолкать «Клык Хань» на тележку,
ST_gal_objectives/obj_gal_barrier,Поднять шлагбаум,
ST_gal_objectives/obj_gal_start_elevator,Запустить лифт,
ST_gal_objectives/obj_gal_restart_stairlift,Дернуть рубильник,
ST_gal_objectives/obj_gal_call_heli,Дождаться вертолета,
ST_gal_objectives/obj_gal_initiate_security_shutdown,Запустить отключение охраны,
ST_gal_Variations/GenericPlanner_ID_gal_timer_success_1_All_1," Есть, готово.",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_3_All_3," «Эта статуя — оскорбление древнего государства Хань и великого Короля Аня. Я — Голова дракона Сунь Онь Йи, и этот памятник поражению моих предков неприемлем..» В общем, дальше начинается урок истории.",
ST_gal_Variations/GenericPlanner_ID_gal_stuck_1_All_1,Чёрт! Лестничный подъемник заело! Надо его перезапустить.,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_after_timer_1_All_2,"А всё так хорошо начиналось... Ну ладно, не всё потеряно.",
ST_gal_Variations/GenericPlanner_ID_gal_shot_stealth_1_All_5,Вы серьезно?,
ST_gal_Variations/GenericPlanner_ID_gal_obstacle_overcome_1_All_6,Толкаем дальше!,
ST_gal_Variations/GenericPlanner_ID_gal_basement_stealth_1_All_2,"Нужный нам экспонат ждет в подвале. «Клык» выставлен среди других экспонатов «драконьей» выставки. Чтобы поднять его и вытащить наружу, придется воспользоваться лифтом.",
ST_gal_Variations/GenericPlanner_ID_gal_saw_container_1_All_1,Ломайте замок на контейнере циркуляркой и затаскивайте статую!,
ST_gal_Variations/GenericPlanner_ID_gal_override_door_1_All_1,Здание заблокировано! Можно снять блокировку через терминал снаружи.,
ST_gal_Variations/GenericPlanner_ID_gal_keycard_loud_1_All_2,"У главы службы безопасности должна быть ключ-карта от комнаты охраны. Найдите его, устраните и заберите карту.",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_1_All_3,"Китаец достойно платит за работенку. Ему нужен «Клык Хань», древняя статуя дракона.",
ST_gal_Variations/GenericPlanner_ID_gal_wait_1_All_1,"Вертушка уже в пути, заберет вас вместе с «Клыком Хань»! Вы, главное, держитесь.",
ST_gal_Variations/GenericPlanner_ID_gal_fire_reminder_1_All_2,Плавить статую клиент не просил! Тушите огонь!,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_1_All_1,Клиенту нужна статуя «Клык Хань» из галереи.,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen1_1_All_1,Клиенту нужна статуя «Клык Хань» из галереи.,
ST_gal_Variations/GenericPlanner_ID_gal_timer_progress_1_All_2,Часики тикают! Давайте побыстрее!,
ST_gal_Variations/GenericPlanner_ID_gal_saw_container_1_All_2,Вскрывайте двери контейнера!,
ST_gal_Variations/GenericPlanner_ID_gal_security_reminder_1_All_2,"Нужно вырубить питание камер, чтобы добраться до статуи",
ST_gal_Variations/GenericPlanner_ID_gal_saw_container_reminder_1_All_3,Дверцы контейнера нужно открыть!,
ST_gal_Variations/GenericPlanner_ID_gal_maintenance_reminder_1_All_1,"Давайте, ищем зал техобслуживания.",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_failed_timer_1_All_2,"Чёрт! Ладно, планы меняются. Живо забираем статую!",
ST_gal_Variations/GenericPlanner_ID_gal_detectives_start_1_All_1,Детективы уже заходят в галерею!,
ST_gal_Variations/GenericPlanner_ID_gal_detectives_start_1_All_2,Детективы прибыли на место!,
ST_gal_Variations/GenericPlanner_ID_gal_override_door_1_All_3,Откройте замок через терминал! Быстрее!,
ST_gal_Variations/GenericPlanner_ID_gal_statue_reminder_loud_1_All_2,Чего ждем? Давайте к статуе!,
ST_gal_Variations/GenericPlanner_ID_gal_platform_loud_1_All_2,Только не скатывайте ее по ступенькам! Затолкайте на платформу.,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen2_2_All_2,"Сразу скажу, просто не будет. Дракона вы потащите не в руках.",
ST_gal_Variations/GenericPlanner_ID_gal_get_in_stealth_1_All_3,Только не бейте стекло! Сигналка сработает. Воспользуйтесь одним из открытых окон.,
ST_gal_Variations/GenericPlanner_ID_gal_override_door_1_All_2,"Эта дверь не откроется! Чтобы отсюда свалить, нужно снять блокировку.",
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_basement_1_All_3,«Драконья» выставка у них в подвале. «Клык Хань» там — центральный экспонат. Постарайтесь не поднимать тревогу.,
ST_gal_Variations/GenericPlanner_ID_gal_shot_heavily_1_All_6,Да отвлеките же их от статуи!,
ST_gal_Variations/GenericPlanner_ID_gal_push_stealth_1_All_1,Давайте-ка поаккуратнее. Это весьма древняя штука.,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_3_All_1,"Э-э… «Это крайне важное задание. ""Клык Хань"" — важнейший экспонат для моей династии и моего титула ""Головы дракона"" Сунь Онь Йи...» бла-бла-бла.",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_outside_1_All_1,"Объясните, что происходит.",
ST_gal_Variations/GenericPlanner_ID_gal_container_1_All_3,Последний рывок! Заталкивайте!,
ST_gal_Variations/GenericPlanner_ID_gal_fence_completed_1_All_2,"Наконец-то! Грузим статую, и ходу, ходу.",
ST_gal_Variations/GenericPlanner_ID_gal_keycard_loud_reminder_1_All_1,Найдите главного и заберите у него ключ.,
ST_gal_Variations/GenericPlanner_ID_gal_keycard_loud_reminder_1_All_3,Найдите главу службы безопасности и отыщите ключ-карту. Только быстро!,
ST_gal_Variations/GenericPlanner_ID_gal_keycard_reminder_1_All_3,"Нашли уже ключ-карту? Она должна быть у главы службы безопасности. Он одет не так, как другие охранники.",
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_downstairs_1_All_3,"Ищите статую на первом этаже. Защита там первоклассная: охрана, камеры, лазерные лучи. Будьте осторожны.",
ST_gal_Variations/GenericPlanner_ID_gal_keycard_1_All_1,Найдите смотрителя и заберите у него ключ-карту. Она вам понадобится в комнате охраны.,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_1_All_7,"Ладно, проехали. Движ начался.",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_3_All_1,"Ладно, проехали. Движ начался.",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_before_timer_1_All_3,"Вот мы и проебались. Ладно, давайте теперь по-быстрому!",
ST_gal_Variations/GenericPlanner_ID_gal_escape_stealth_1_All_2,"Вы просто ниндзя, народ! Бабки уже вас заждались.",
ST_gal_Variations/GenericPlanner_ID_gal_override_lift_1_All_3,"Да блядь! Лифт специально заклинен, это мера безопасности. Нужно снять блокировку с главного терминала.",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_2_All_2,Он просил передать вам сообщение…,
ST_gal_Variations/GenericPlanner_ID_gal_fire_1_All_1,Доставайте огнетушитель и затушите пламя!,
ST_gal_Variations/GenericPlanner_ID_gal_saw_container_1_All_3,Ставьте пилу на дверцу контейнера!,
ST_gal_Variations/GenericPlanner_ID_gal_get_in_loud_1_All_1,Заходим!,
ST_gal_Variations/GenericPlanner_ID_gal_get_in_loud_1_All_2,Давайте внутрь!,
ST_gal_Variations/GenericPlanner_ID_gal_statue_reminder_stealth_1_All_1,"Грузите статую на тележку, и погнали. Вперед.",
ST_gal_Variations/GenericPlanner_ID_gal_trolley_loud_1_All_2,"Грузите на тележку, и погнали.",
ST_gal_Variations/GenericPlanner_ID_gal_elevator_loud_1_All_1,Грузите на тележку и тащите к лифту!,
ST_gal_Variations/GenericPlanner_ID_gal_outside_stealth_1_All_3,"Тащите наружу, фургон ждет.",
ST_gal_Variations/GenericPlanner_ID_gal_elevator_start_loud_1_All_1,Поднимайте на улицу.,
ST_gal_Variations/GenericPlanner_ID_gal_push_loud_1_All_1,Вывозите статую отсюда на улицу!,
ST_gal_Variations/GenericPlanner_ID_gal_saw_container_reminder_1_All_1,Открывайте уже контейнер!,
ST_gal_Variations/GenericPlanner_ID_gal_barrier_reminder_1_All_2,Поднимайте шлагбаум уже!,
ST_gal_Variations/GenericPlanner_ID_gal_saw_container_reminder_1_All_2,Ставьте на контейнер циркулярку!,
ST_gal_Variations/GenericPlanner_ID_gal_barrier_reminder_1_All_3,Да поднимите вы этот сраный шлагбаум!,
ST_gal_Variations/GenericPlanner_ID_gal_timer_progress_1_All_1,Уже почти! Но нужно выключить ВСЕ!,
ST_gal_Variations/GenericPlanner_ID_gal_security_1_All_1,"Отлично. Теперь давайте в комнату охраны. Нужно вырубить камеры, иначе вынести статую незаметно не получится.",
ST_gal_Variations/GenericPlanner_ID_gal_obstacle_overcome_1_All_1,Отлично! Поехали дальше!,
ST_gal_Variations/GenericPlanner_ID_gal_fence_completed_1_All_3,Молодцы! Теперь увозим статую.,
ST_gal_Variations/GenericPlanner_ID_gal_timer_progress_1_All_3,"Хорошо, вырубайте и остальные!",
ST_gal_Variations/GenericPlanner_ID_gal_push_loud_1_All_2,"Отлично! Теперь вывозим на улицу! Фургон нам сейчас не помощник, так что приступаем к плану В!",
ST_gal_Variations/GenericPlanner_ID_gal_cameras_1_All_2,Очень хорошо. Нужно добраться до монитора и вырубить его.,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_1_All_8,"Что ж, придется по-старинке.",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_3_All_2,"Что ж, придется по-старинке.",
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_basement_1_All_2,«Клык Хань» — центральный экспонат «драконьей» выставки в подвале. У них там повсюду охрана расставлена.,
ST_gal_Variations/GenericPlanner_ID_gal_basement_loud_1_All_1,«Клык Хань» — центральный экспонат «драконьей» выставки в подвале.,
ST_gal_Variations/GenericPlanner_ID_gal_downstairs_stealth_1_All_2,«Клык Хань» должен быть на первом этаже. Погрузите его на тележку и вывозите через главный вход.,
ST_gal_Variations/GenericPlanner_ID_gal_push_reminder_1_All_2,"Это «Клык Хань», он вас ждет! Толкайте его!",
ST_gal_Variations/GenericPlanner_ID_gal_shot_heavily_1_All_3,«Клык Хань» уже больше напоминает гнилой зуб. Защищайте статую!,
ST_gal_Variations/GenericPlanner_ID_gal_basement_stealth_1_All_1,"«Клык Хань» выставлен в подвале, вместе с другими статуями драконов. Найдите его, загружайте и заталкивайте в лифт.",
ST_gal_Variations/GenericPlanner_ID_gal_downstairs_loud_1_All_1,"«Клык Хань» где-то на первом этаже. Ищите его, а потом дайте мне знать.",
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_upstairs_1_All_3,"«Клык Хань» хранится наверху. Наблюдение там мое почтение, так что сперва разберитесь с охраной.",
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_basement_1_All_1,«Клык Хань» хранится в подвале: это часть «драконьей» выставки. Нужно обойти охрану и вынести оттуда статую.,
ST_gal_Variations/GenericPlanner_ID_gal_statue_early_1_All_3,"«Клык Хань». Это он. Судя по тому, сколько нам заплатили, мне казалось, он должен быть побольше.",
ST_gal_Variations/GenericPlanner_ID_gal_downstairs_loud_1_All_2,Дракон Ханя выставлен где-то на первом этаже. Ищите его!,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_2_All_3,Это послание он просил вам зачитать перед отправкой на дело...,
ST_gal_Variations/GenericPlanner_ID_gal_keycard_1_All_2,У главы службы безопасности будет ключ-карта от комнаты наблюдения. Найдите его и заберите карту.,
ST_gal_Variations/GenericPlanner_ID_gal_upstairs_loud_1_All_3,Давайте наверх! Статуя на втором этаже.,
ST_gal_Variations/GenericPlanner_ID_gal_shot_stealth_1_All_6,Эй! Вы совсем умом поехали? Зачем?,
ST_gal_Variations/GenericPlanner_ID_gal_stuck_1_All_3,Эй! Ну чего там с платформой? Почему не едет? Чините ее быстрей!,
ST_gal_Variations/GenericPlanner_ID_gal_elevator_start_loud_1_All_2,Нажмите на кнопку и запускайте лифт.,
ST_gal_Variations/GenericPlanner_ID_gal_fire_1_All_3,"Осторожно! Не толкайте статую насквозь, она же оплавится! Затушите пламя!",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_2_All_1,Минутку... Он просил кое-что вам прочесть...,
ST_gal_Variations/GenericPlanner_ID_gal_maintenance_reminder_1_All_3,"Ну, как дела? Отключили лазеры?",
ST_gal_Variations/GenericPlanner_ID_gal_fence_reminder_1_All_3,Как там с пиллй дела? Закончили уже?,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_outside_1_All_3,Я не понимаю. Вы ведь уже покинули здание. Зачем?,
ST_gal_Variations/GenericPlanner_ID_gal_escape_loud_1_All_2,"Главное, что дело сделано. Думаю, клиенту плевать, как именно. Очень достойно сработали.",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_1_All_5,У меня был чёткий план!,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_2_All_2,У меня был чёткий план!,
ST_gal_Variations/GenericPlanner_ID_gal_fence_1_All_1,"Можно было догадаться! Триада всем уши прожужжала, пока искала желающих на это задание. Похоже, слухи дошли и до галереи... Ну да вы ведь принесли пилы!",
ST_gal_Variations/GenericPlanner_ID_gal_statue_reminder_loud_1_All_1,"Вам же сказали, где статуя! Давайте живо!",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_1_All_9,"Если статую разнесут на куски, это вы виноваты!",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_3_All_3,"Если статую разнесут на куски, это вы виноваты!",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_1_All_6,"Если бы ты просто сделал, как я сказал, всё прошло бы тихо!",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_2_All_3,"Если бы ты просто сделал, как я сказал, всё прошло бы тихо!",
ST_gal_Variations/GenericPlanner_ID_gal_upstairs_stealth_1_All_3,"Судя по всему, «Клык Хань» где-то наверху. Опускать его на первый этаж придется на лестничном подъемнике. Ну а потом просто выкатываем статую через парадный вход.",
ST_gal_Variations/GenericPlanner_ID_gal_fire_reminder_1_All_3,"Статуя, конечно, похожа на дракона, но огонь она не любит. Тушите его!",
ST_gal_Variations/GenericPlanner_ID_gal_shot_heavily_1_All_1,"Там уже больше свинца, чем бронзы! Статую прикрывайте, мать вашу!",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen2_3_All_3,"С триадами лучше не ссориться, так что пожалуйста, давайте вытащим эту скульптуру в целости и сохранности.",
ST_gal_Variations/GenericPlanner_ID_gal_get_in_reminder_1_All_2,Натяните зиплайн через открытое окно и заходите уже внутрь.,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen1_3_All_3,"Только не забывайте, что статуе типа 3000 лет. Так что будьте поаккуратнее.",
ST_gal_Variations/GenericPlanner_ID_gal_push_reminder_1_All_1,Двигайте уже статую!,
ST_gal_Variations/GenericPlanner_ID_gal_push_stealth_1_All_2,Только давайте поосторожнее.,
ST_gal_Variations/GenericPlanner_ID_gal_detectives_start_1_All_3,Детективы заходят! Убивайте их!,
ST_gal_Variations/GenericPlanner_ID_gal_shot_stealth_1_All_4,А ну хорош!,
ST_gal_Variations/GenericPlanner_ID_gal_maintenance_1_All_3,Лазеры — это проблема. Но их можно отключить в зале техобслуживания.,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen2_3_All_1,"Давайте сработаем быстро и незаметно. Покажем боссу триады, как мы умеем.",
ST_gal_Variations/GenericPlanner_ID_gal_security_loud_reminder_1_All_1,Быстрее! Живо в комнату охраны!,
ST_gal_Variations/GenericPlanner_ID_gal_barrier_reminder_1_All_1,Поднимайте барьер!,
ST_gal_Variations/GenericPlanner_ID_gal_override_lift_reminder_1_All_2,"Лифт не поедет, пока вы не отключите систему блокировки. Найдите терминал и вперед!",
ST_gal_Variations/GenericPlanner_ID_gal_timer_1_All_3,"В общем, ситуация такая. У охранной системы есть резервная защита по таймеру. Нужно будет быстро ее отрубить.",
ST_gal_Variations/GenericPlanner_ID_gal_downstairs_stealth_1_All_3,Грузите «Клык» на тележку и вывозите. Он выставлен на первом этаже.,
ST_gal_Variations/GenericPlanner_ID_gal_basement_loud_1_All_2,Осмотритесь в подвале. Нужная статуя — где-то на выставке «Шестеро побежденных».,
ST_gal_Variations/GenericPlanner_ID_gal_escape_loud_1_All_1,"Мы к такой херне готовы не были, но всё же дело сделано.",
ST_gal_Variations/GenericPlanner_ID_gal_shot_lightly_1_All_3,"Чем больше его покоцают, тем меньше вам заплатят.",
ST_gal_Variations/GenericPlanner_ID_gal_get_in_loud_1_All_3,Заходим внутрь!,
ST_gal_Variations/GenericPlanner_ID_gal_timer_start_1_All_1,Быстрее! Вырубайте резервную защиту!,
ST_gal_Variations/GenericPlanner_ID_gal_security_reminder_1_All_3,Нужно отключить питание камер. Ищите комнату охраны.,
ST_gal_Variations/GenericPlanner_ID_gal_maintenance_1_All_1,Теперь нужно разобраться с лазерами. Давайте в зал техобслуживания.,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_after_timer_1_All_3,Планы меняются! Забираем статую и валим к чертям собачьим!,
ST_gal_Variations/GenericPlanner_ID_gal_obstacle_overcome_1_All_7,Отлично! Толкайте статую!,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_1_All_1,Нет!,
ST_gal_Variations/GenericPlanner_ID_gal_fence_1_All_2,"Они только эту статую обнесли. Неудивительно, ведь остальные — просто копии. Ну чего ждем? Давайте резать!",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen2_3_All_2,"Нам всё еще неизвестно, с кем мы имеем дело, но всё равно новых врагов лучше не заводить. Мы же профессионалы.",
ST_gal_Variations/GenericPlanner_ID_gal_cameras_1_All_3,Откройте терминал и выключите камеры.,
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_upstairs_1_All_2,Статуя «Клык Хань» стоит на витрине на верхнем этаже. Осторожнее с охраной и защитными системами.,
ST_gal_Variations/GenericPlanner_ID_gal_container_1_All_2,"Пакуем статую! Давай, давай!",
ST_gal_Variations/GenericPlanner_ID_gal_get_in_stealth_1_All_1,"Мы занесли грейвам, и они сломали блок кондеев. Охрана, скорее всего, пооткрывает окна.",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen1_3_All_2,"Часть композиции выставлена в картинной галерее в центре города. Если всё пройдет как надо, отправимся и за оставшимися.",
ST_gal_Variations/GenericPlanner_ID_gal_obstacle_overcome_1_All_5,Путь свободен!,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_before_timer_1_All_1,План Б! Ищем статую и вытаскиваем ее. Ходу!,
ST_gal_Variations/GenericPlanner_ID_gal_elevator_start_loud_1_All_3,Нажми кнопку вверх.,
ST_gal_Variations/GenericPlanner_ID_gal_wait_1_All_2,Защищайте статую и не отходите далеко от контейнера. Скоро вертолет вас всех заберет.,
ST_gal_Variations/GenericPlanner_ID_gal_elevator_loud_1_All_3,Затолкайте «Клык Хань» на тележку и катите к лифту!,
ST_gal_Variations/GenericPlanner_ID_gal_trolley_loud_1_All_3,Толкайте ее на тележку.,
ST_gal_Variations/GenericPlanner_ID_gal_outside_loud_1_All_1,Нужно затолкать статую в контейнер у стройплощадки по соседству! Вертолет прилетит и заберет вас вместе с ней!,
ST_gal_Variations/GenericPlanner_ID_gal_fire_reminder_1_All_1,"Затушите пламя, чёрт вас дери!",
ST_gal_Variations/GenericPlanner_ID_gal_barrier_1_All_3,Поднимайте шлагбаум и давайте ходу!,
ST_gal_Variations/GenericPlanner_ID_gal_keycard_reminder_1_All_2,"Напоминаю: ключ-карта у главы охраны. Карта нужна, чтобы попасть в диспетчерскую.",
ST_gal_Variations/GenericPlanner_ID_gal_override_lift_reminder_1_All_3,"Напоминаю, лифт можно запустить через главный терминал!",
ST_gal_Variations/GenericPlanner_ID_gal_security_1_All_3,"Супер. Теперь вы сможете попасть в комнату охраны. Не забудьте выключить камеры, а то нам всю статую изрешетят.",
ST_gal_Variations/GenericPlanner_ID_gal_security_loud_1_All_3,Бегите в комнату охраны! Вход по ключ-карте.,
ST_gal_Variations/GenericPlanner_ID_gal_timer_start_1_All_2,Бегите к резервным блокам сигнализации и отключайте их!,
ST_gal_Variations/GenericPlanner_ID_gal_keycard_loud_reminder_1_All_2,У главы службы безопасности должен быть ключ доступа. Отыщите его!,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen2_1_All_1,"Охрана тут не такая жесткая, как в резерве.",
ST_gal_Variations/GenericPlanner_ID_gal_elevator_loud_1_All_2,Погрузите дракона на колеса и толкайте к лифту!,
ST_gal_Variations/GenericPlanner_ID_gal_override_lift_1_All_1,Чёрт! Из-за тревоги лифт заблокирован! Придется как-то снять блокировку.,
ST_gal_Variations/GenericPlanner_ID_gal_shot_heavily_1_All_4,"В них стреляйте, а в статую — нет! В НИХ стреляйте! В статую — НЕТ! Как слышно?",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen1_2_All_3,"Баблишка должны отвалить прилично, но если клиент нас кинет, всегда можно просто заложить груз.",
ST_gal_Variations/GenericPlanner_ID_gal_upstairs_loud_1_All_1,"Статуя где-то наверху, ищите живо!",
ST_gal_Variations/GenericPlanner_ID_gal_basement_stealth_1_All_3,"Нужная нам статуя — главный экспонат «драконьей» выставки. Она где-то в подвале. А чтобы вытащить ее на улицу, придется сначала поднять на лифте.",
ST_gal_Variations/GenericPlanner_ID_gal_upstairs_stealth_1_All_2,"Нужная нам статуя на верхнем этаже. Ее надо погрузить на тележку, потом на лестничный подъемник, спустить вниз, потом снова на тележку — и выкатить наружу. Собственно, всё.",
ST_gal_Variations/GenericPlanner_ID_gal_shot_lightly_1_All_1,По статуе попали. Защищайте ее.,
ST_gal_Variations/GenericPlanner_ID_gal_downstairs_stealth_1_All_1,Статуя на первом этаже. Загружаем ее на тележку и выталкиваем отсюда.,
ST_gal_Variations/GenericPlanner_ID_gal_statue_reminder_loud_1_All_3,Не тормозим! Ищите статую!,
ST_gal_Variations/GenericPlanner_ID_gal_get_in_reminder_1_All_3,Никак не найти открытое окно? Давайте побыстрее.,
ST_gal_Variations/GenericPlanner_ID_gal_shot_stealth_1_All_2,Остановите их!,
ST_gal_Variations/GenericPlanner_ID_gal_fire_1_All_2,"Стоп, тихо! Огонь затушите! Вы ее повредите!",
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_downstairs_1_All_1,"Главное, не торопитесь. У нас тут охрана, камеры и лазеры. «Клык Хань» хранится на первом этаже.",
ST_gal_Variations/GenericPlanner_ID_gal_firstscreen_upstairs_1_All_1,"Объект хранится на витрине наверху. Найти его должно быть нетрудно, но берегитесь камер, лазеров и охраны.",
ST_gal_Variations/GenericPlanner_ID_gal_override_door_reminder_1_All_3,"Дверь на магнитах. Чтобы оттуда выбраться, нужно снять блокировку!",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen_1_All_2,Этот «драконоголовый» готов хорошо заплатить. Ему нужна статуя под названием «Клык Хань».,
ST_gal_Variations/GenericPlanner_ID_gal_security_loud_1_All_2,Теперь вы можете попасть в комнату охраны. Быстрее!,
ST_gal_Variations/GenericPlanner_ID_gal_statue_early_1_All_1,Это же «Клык Хань». Теперь не придется его искать.,
ST_gal_Variations/GenericPlanner_ID_gal_obstacle_overcome_1_All_3,Вот так!,
ST_gal_Variations/GenericPlanner_ID_gal_container_1_All_1,Давайте! Заталкивайте внутрь!,
ST_gal_Variations/GenericPlanner_ID_gal_fence_completed_1_All_1,"Готово, пробились!",
ST_gal_Variations/GenericPlanner_ID_gal_security_loud_1_All_1,Ключ от комнаты охраны. Давайте туда быстрее.,
ST_gal_Variations/GenericPlanner_ID_gal_shot_lightly_1_All_2,Дракона подстрелили. Защищайте его.,
ST_gal_Variations/GenericPlanner_ID_gal_shot_lightly_1_All_5,Клык под обстрелом!,
ST_gal_Variations/GenericPlanner_ID_gal_upstairs_stealth_1_All_1,«Клык» будет на верхнем этаже. Опускать его вниз придется на лестничном подъемнике.,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen2_1_All_3,Центральный элемент «Клыка Хань» выставлен в галерее Wildstyle.,
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen1_1_All_3,"Клиенту нужен «Клык Хань», древняя статуя дракона.",
ST_gal_Variations/GenericPlanner_ID_gal_alarm_failed_timer_1_All_3,Резервная сигналка сработала! Скоро приедут копы!,
ST_gal_Variations/GenericPlanner_ID_gal_alarm_early_1_All_2,Какого хера?,
ST_gal_Variations/GenericPlanner_ID_gal_shot_toomuch_1_All_1,"Всё, статуя просто в говно!",
ST_gal_Variations/GenericPlanner_ID_gal_blackscreen1_1_All_2,Нужно достать статую — «Клык Хань».,
